Cesta,Lokacija,Smer,Št. vozil [N/h],Hitrost [km/h],Razmik [s],Zasedenost [%],Čas,Stanje
G1-5,BoštanjBoštanj - Brestanica348369.69.001.06.2026 11:35:00Povečan promet,Boštanj - Brestanica,348,36,9.6,9.0,01.06.2026 11:35:00,Povečan promet
G1-5,Brestanica - Boštanj432296.114.401.06.2026 11:35:00Zgoščen promet,Brestanica - Boštanj,432,29,6.1,14.4,01.06.2026 11:35:00,Zgoščen promet
G1-5,ImpoljcaBrestanica - Impoljca1567521.22.101.06.2026 11:35:00Normalen promet,Brestanica - Impoljca,156,75,21.2,2.1,01.06.2026 11:35:00,Normalen promet
G1-5,Impoljca - Brestanica2047014.43.001.06.2026 11:35:00Normalen promet,Impoljca - Brestanica,204,70,14.4,3.0,01.06.2026 11:35:00,Normalen promet
G1-5,MedlogAC - Celje348659.24.701.06.2026 11:35:00Normalen promet,AC - Celje,348,65,9.2,4.7,01.06.2026 11:35:00,Normalen promet
G1-5,Celje - AC2885813.44.501.06.2026 11:35:00Normalen promet,Celje - AC,288,58,13.4,4.5,01.06.2026 11:35:00,Normalen promet
G1-5,Zidani mostRimske Toplice - Zidani Most2645513.54.601.06.2026 11:30:00Normalen promet,Rimske Toplice - Zidani Most,264,55,13.5,4.6,01.06.2026 11:30:00,Normalen promet
G1-5,Zidani Most - Rimske Toplice3366212.15.201.06.2026 11:30:00Normalen promet,Zidani Most - Rimske Toplice,336,62,12.1,5.2,01.06.2026 11:30:00,Normalen promet
G1-5,KošnicaCelje - Laško468565.37.301.06.2026 11:25:00Povečan promet,Celje - Laško,468,56,5.3,7.3,01.06.2026 11:25:00,Povečan promet
G1-5,Laško - Celje480577.27.601.06.2026 11:25:00Povečan promet,Laško - Celje,480,57,7.2,7.6,01.06.2026 11:25:00,Povečan promet
G1-5,Rimske TopliceRimske Toplice - Šmarjeta3364411.67.701.06.2026 11:35:00Normalen promet,Rimske Toplice - Šmarjeta,336,44,11.6,7.7,01.06.2026 11:35:00,Normalen promet
G1-5,Šmarjeta - Rimske Toplice2285214.74.201.06.2026 11:35:00Normalen promet,Šmarjeta - Rimske Toplice,228,52,14.7,4.2,01.06.2026 11:35:00,Normalen promet
G1-5,RadečeRadeče - Zidani Most1447724.51.501.06.2026 11:35:00Normalen promet,Radeče - Zidani Most,144,77,24.5,1.5,01.06.2026 11:35:00,Normalen promet
G1-5,Zidani Most - Radeče1086729.71.801.06.2026 11:35:00Normalen promet,Zidani Most - Radeče,108,67,29.7,1.8,01.06.2026 11:35:00,Normalen promet
G1-5,Leskovec pri KrškemDrnovo - Leskovec480346.812.701.06.2026 11:35:00Povečan promet,Drnovo - Leskovec,480,34,6.8,12.7,01.06.2026 11:35:00,Povečan promet
G1-5,Leskovec - Drnovo384488.37.301.06.2026 11:35:00Normalen promet,Leskovec - Drnovo,384,48,8.3,7.3,01.06.2026 11:35:00,Normalen promet
G1-5,Log pri SevniciBoštanj - Impoljca2165517.13.501.06.2026 11:35:00Normalen promet,Boštanj - Impoljca,216,55,17.1,3.5,01.06.2026 11:35:00,Normalen promet
G1-5,Impoljca - Boštanj2285417.24.101.06.2026 11:35:00Normalen promet,Impoljca - Boštanj,228,54,17.2,4.1,01.06.2026 11:35:00,Normalen promet
G1-5,ŽadovinekDrnovo - Krško1325026.82.501.06.2026 11:35:00Normalen promet,Drnovo - Krško,132,50,26.8,2.5,01.06.2026 11:35:00,Normalen promet
G1-5,Krško - Drnovo1804818.84.001.06.2026 11:35:00Normalen promet,Krško - Drnovo,180,48,18.8,4.0,01.06.2026 11:35:00,Normalen promet
G1-6,Dolnja BitnjaPrem - Ribnica2645312.74.501.06.2026 11:35:00Normalen promet,Prem - Ribnica,264,53,12.7,4.5,01.06.2026 11:35:00,Normalen promet
G1-6,Ribnica - Prem1924617.34.101.06.2026 11:35:00Normalen promet,Ribnica - Prem,192,46,17.3,4.1,01.06.2026 11:35:00,Normalen promet
G1-6,MP JelšaneDolnji Zemon - MP Jelšane2405311.83.801.06.2026 11:35:00Normalen promet,Dolnji Zemon - MP Jelšane,240,53,11.8,3.8,01.06.2026 11:35:00,Normalen promet
G1-6,MP Jelšane - Dolnji Zemon468527.48.701.06.2026 11:35:00Normalen promet,MP Jelšane - Dolnji Zemon,468,52,7.4,8.7,01.06.2026 11:35:00,Normalen promet
G1-6,Mala PristavaPivka - Ribnica00999.90.001.06.2026 11:35:00Ni prometa,Pivka - Ribnica,0,0,999.9,0.0,01.06.2026 11:35:00,Ni prometa
G1-6,Ribnica - Pivka00999.90.001.06.2026 11:35:00Ni prometa,Ribnica - Pivka,0,0,999.9,0.0,01.06.2026 11:35:00,Ni prometa
G1-6,PrestranekPivka - Postojna564525.89.701.06.2026 11:30:00Povečan promet,Pivka - Postojna,564,52,5.8,9.7,01.06.2026 11:30:00,Povečan promet
G1-6,Postojna - Pivka504476.38.901.06.2026 11:30:00Povečan promet,Postojna - Pivka,504,47,6.3,8.9,01.06.2026 11:30:00,Povečan promet
G1-6,KosezeDolnji Zemon - Ilirska Bistrica432477.08.201.06.2026 11:35:00Povečan promet,Dolnji Zemon - Ilirska Bistrica,432,47,7.0,8.2,01.06.2026 11:35:00,Povečan promet
G1-6,Ilirska Bistrica - Dolnji Zemon396479.07.601.06.2026 11:35:00Normalen promet,Ilirska Bistrica - Dolnji Zemon,396,47,9.0,7.6,01.06.2026 11:35:00,Normalen promet
G1-6,"Ilirska Bistrica, obvoznicaIlirska Bistrica - Koseze3005610.64.901.06.2026 11:35:00Normalen promet",Ilirska Bistrica - Koseze,300,56,10.6,4.9,01.06.2026 11:35:00,Normalen promet
G1-6,Koseze - Ilirska Bistrica2646213.13.801.06.2026 11:35:00Normalen promet,Koseze - Ilirska Bistrica,264,62,13.1,3.8,01.06.2026 11:35:00,Normalen promet
G1-7,MP StarodMP Starod - Podgrad2525314.14.401.06.2026 11:30:00Normalen promet,MP Starod - Podgrad,252,53,14.1,4.4,01.06.2026 11:30:00,Normalen promet
G1-7,Podgrad - MP Starod2165413.63.101.06.2026 11:30:00Normalen promet,Podgrad - MP Starod,216,54,13.6,3.1,01.06.2026 11:30:00,Normalen promet
G1-7,Male LočeObrov - Podgrad2165916.33.901.06.2026 11:35:00Normalen promet,Obrov - Podgrad,216,59,16.3,3.9,01.06.2026 11:35:00,Normalen promet
G1-7,Podgrad - Obrov408668.56.001.06.2026 11:35:00Normalen promet,Podgrad - Obrov,408,66,8.5,6.0,01.06.2026 11:35:00,Normalen promet
G1-7,GradiščeKozina - Obrov2404611.84.801.06.2026 11:30:00Normalen promet,Kozina - Obrov,240,46,11.8,4.8,01.06.2026 11:30:00,Normalen promet
G1-7,Obrov - Kozina1805112.54.001.06.2026 11:30:00Normalen promet,Obrov - Kozina,180,51,12.5,4.0,01.06.2026 11:30:00,Normalen promet
G1-7,MP KozinaKozina - MP Kozina2884911.84.801.06.2026 11:35:00Normalen promet,Kozina - MP Kozina,288,49,11.8,4.8,01.06.2026 11:35:00,Normalen promet
G1-7,Kozina - MP Kozina396438.56.601.06.2026 11:35:00Normalen promet,Kozina - MP Kozina,396,43,8.5,6.6,01.06.2026 11:35:00,Normalen promet
G1-8,LJ (Celovška Dravlje)obvoznica - Šentvid (v)612535.511.001.06.2026 11:30:00Povečan promet,obvoznica - Šentvid (v),612,53,5.5,11.0,01.06.2026 11:30:00,Povečan promet
G1-8,obvoznica - Šentvid (p)720604.710.001.06.2026 11:30:00Povečan promet,obvoznica - Šentvid (p),720,60,4.7,10.0,01.06.2026 11:30:00,Povečan promet
G1-8,Šentvid - obvoznica (v)420557.77.501.06.2026 11:35:00Povečan promet,Šentvid - obvoznica (v),420,55,7.7,7.5,01.06.2026 11:35:00,Povečan promet
G1-8,Šentvid - obvoznica (p)768584.011.201.06.2026 11:35:00Zgoščen promet,Šentvid - obvoznica (p),768,58,4.0,11.2,01.06.2026 11:35:00,Zgoščen promet
G-1,Radeljska obvoznicaBrezno - Dravograd2285715.23.401.06.2026 11:35:00Normalen promet,Brezno - Dravograd,228,57,15.2,3.4,01.06.2026 11:35:00,Normalen promet
G-1,Dravograd - Brezno2405714.93.901.06.2026 11:35:00Normalen promet,Dravograd - Brezno,240,57,14.9,3.9,01.06.2026 11:35:00,Normalen promet
G2-101,KovorTržič - Zvirče396929.03.301.06.2026 11:35:00Normalen promet,Tržič - Zvirče,396,92,9.0,3.3,01.06.2026 11:35:00,Normalen promet
G2-101,Zvirče - Tržič3248910.82.901.06.2026 11:35:00Normalen promet,Zvirče - Tržič,324,89,10.8,2.9,01.06.2026 11:35:00,Normalen promet
G2-101,MT LjubeljMT Ljubelj - Tržič1323825.82.301.06.2026 11:30:00Normalen promet,MT Ljubelj - Tržič,132,38,25.8,2.3,01.06.2026 11:30:00,Normalen promet
G2-101,Tržič - MT Ljubelj1204228.22.401.06.2026 11:30:00Normalen promet,Tržič - MT Ljubelj,120,42,28.2,2.4,01.06.2026 11:30:00,Normalen promet
G2-102,HotedršicaGodovič - Kalce2405617.53.601.06.2026 11:35:00Normalen promet,Godovič - Kalce,240,56,17.5,3.6,01.06.2026 11:35:00,Normalen promet
G2-102,Kalce - Godovič965543.81.701.06.2026 11:35:00Normalen promet,Kalce - Godovič,96,55,43.8,1.7,01.06.2026 11:35:00,Normalen promet
G2-102,Slap ob IdrijciBača - Dolenja Trebuša725556.71.001.06.2026 11:35:00Normalen promet,Bača - Dolenja Trebuša,72,55,56.7,1.0,01.06.2026 11:35:00,Normalen promet
G2-102,Dolenja Trebuša - Bača1205320.71.801.06.2026 11:35:00Normalen promet,Dolenja Trebuša - Bača,120,53,20.7,1.8,01.06.2026 11:35:00,Normalen promet
G2-102,PrapetnoMost na Soči - Peršeti1926524.62.401.06.2026 11:30:00Normalen promet,Most na Soči - Peršeti,192,65,24.6,2.4,01.06.2026 11:30:00,Normalen promet
G2-102,Peršeti - Most na Soči2167015.92.701.06.2026 11:30:00Normalen promet,Peršeti - Most na Soči,216,70,15.9,2.7,01.06.2026 11:30:00,Normalen promet
G2-102,StopnikIdrija - Tolmin1208125.91.001.06.2026 11:35:00Normalen promet,Idrija - Tolmin,120,81,25.9,1.0,01.06.2026 11:35:00,Normalen promet
G2-102,Tolmin - Idrija487051.80.601.06.2026 11:35:00Normalen promet,Tolmin - Idrija,48,70,51.8,0.6,01.06.2026 11:35:00,Normalen promet
G2-102,OtaležSp. Idrija (Marof) - Želin1565521.82.501.06.2026 11:35:00Normalen promet,Sp. Idrija (Marof) - Želin,156,55,21.8,2.5,01.06.2026 11:35:00,Normalen promet
G2-102,Želin - Sp. Idrija (Marof)1085328.91.601.06.2026 11:35:00Normalen promet,Želin - Sp. Idrija (Marof),108,53,28.9,1.6,01.06.2026 11:35:00,Normalen promet
G2-102,IdrijaGodovič - Sp. Idrija1804517.63.201.06.2026 11:35:00Normalen promet,Godovič - Sp. Idrija,180,45,17.6,3.2,01.06.2026 11:35:00,Normalen promet
G2-102,Sp. Idrija - Godovič1445116.32.601.06.2026 11:35:00Normalen promet,Sp. Idrija - Godovič,144,51,16.3,2.6,01.06.2026 11:35:00,Normalen promet
G2-102,MP RobičKobarid - MT Robič365194.40.601.06.2026 11:30:00Normalen promet,Kobarid - MT Robič,36,51,94.4,0.6,01.06.2026 11:30:00,Normalen promet
G2-102,MT Robič - Kobarid3652117.70.501.06.2026 11:30:00Normalen promet,MT Robič - Kobarid,36,52,117.7,0.5,01.06.2026 11:30:00,Normalen promet
G2-102,IdrskoIdrsko - Kobarid3004512.55.401.06.2026 11:35:00Normalen promet,Idrsko - Kobarid,300,45,12.5,5.4,01.06.2026 11:35:00,Normalen promet
G2-102,Kobarid - Idrsko1924618.53.501.06.2026 11:35:00Normalen promet,Kobarid - Idrsko,192,46,18.5,3.5,01.06.2026 11:35:00,Normalen promet
G2-102,KalceKalce - Logatec2766312.34.101.06.2026 11:35:00Normalen promet,Kalce - Logatec,276,63,12.3,4.1,01.06.2026 11:35:00,Normalen promet
G2-102,Logatec - Kalce3125611.44.601.06.2026 11:35:00Normalen promet,Logatec - Kalce,312,56,11.4,4.6,01.06.2026 11:35:00,Normalen promet
G2-102,Staro SeloKobarid - Robič1923320.04.601.06.2026 11:30:00Normalen promet,Kobarid - Robič,192,33,20.0,4.6,01.06.2026 11:30:00,Normalen promet
G2-102,Robič - Kobarid964142.61.801.06.2026 11:30:00Normalen promet,Robič - Kobarid,96,41,42.6,1.8,01.06.2026 11:30:00,Normalen promet
G2-102,PeršetiIdrsko - Peršeti228358.45.401.06.2026 11:35:00Normalen promet,Idrsko - Peršeti,228,35,8.4,5.4,01.06.2026 11:35:00,Normalen promet
G2-102,Peršeti - Idrsko1804918.82.701.06.2026 11:35:00Normalen promet,Peršeti - Idrsko,180,49,18.8,2.7,01.06.2026 11:35:00,Normalen promet
G2-103,PanovecKromberk - Rožna dolina1032573.114.501.06.2026 11:35:00Gost promet,Kromberk - Rožna dolina,1032,57,3.1,14.5,01.06.2026 11:35:00,Gost promet
G2-103,Rožna dolina - Kromberk924543.214.101.06.2026 11:35:00Gost promet,Rožna dolina - Kromberk,924,54,3.2,14.1,01.06.2026 11:35:00,Gost promet
G2-103,Šempeter RDNG Rožna dolina - Šempeter3366910.03.801.06.2026 11:35:00Normalen promet,NG Rožna dolina - Šempeter,336,69,10.0,3.8,01.06.2026 11:35:00,Normalen promet
G2-103,Šempeter - NG Rožna dolina480687.26.201.06.2026 11:35:00Normalen promet,Šempeter - NG Rožna dolina,480,68,7.2,6.2,01.06.2026 11:35:00,Normalen promet
G2-103,DoblarKanal - Ušnik244154.40.601.06.2026 11:35:00Normalen promet,Kanal - Ušnik,24,41,54.4,0.6,01.06.2026 11:35:00,Normalen promet
G2-103,Ušnik - Kanal204376.05.501.06.2026 11:35:00Povečan promet,Ušnik - Kanal,204,37,6.0,5.5,01.06.2026 11:35:00,Povečan promet
G2-103,Solkan 3Nova Gorica - Solkan2766912.63.501.06.2026 11:35:00Normalen promet,Nova Gorica - Solkan,276,69,12.6,3.5,01.06.2026 11:35:00,Normalen promet
G2-103,Solkan - Nova Gorica3126111.74.301.06.2026 11:35:00Normalen promet,Solkan - Nova Gorica,312,61,11.7,4.3,01.06.2026 11:35:00,Normalen promet
G2-103,DeskleKanal - Plave1805816.22.801.06.2026 11:30:00Normalen promet,Kanal - Plave,180,58,16.2,2.8,01.06.2026 11:30:00,Normalen promet
G2-103,Plave - Kanal1565221.02.801.06.2026 11:30:00Normalen promet,Plave - Kanal,156,52,21.0,2.8,01.06.2026 11:30:00,Normalen promet
G2-104,TopoleMengeš - Moste3126910.84.301.06.2026 11:35:00Normalen promet,Mengeš - Moste,312,69,10.8,4.3,01.06.2026 11:35:00,Normalen promet
G2-104,Moste - Mengeš444767.96.301.06.2026 11:35:00Normalen promet,Moste - Mengeš,444,76,7.9,6.3,01.06.2026 11:35:00,Normalen promet
G2-104,Loka pri MengšuMengeš - Trzin660584.99.601.06.2026 11:30:00Povečan promet,Mengeš - Trzin,660,58,4.9,9.6,01.06.2026 11:30:00,Povečan promet
G2-104,Trzin - Mengeš648606.29.401.06.2026 11:30:00Povečan promet,Trzin - Mengeš,648,60,6.2,9.4,01.06.2026 11:30:00,Povečan promet
G2-104,LJ (severna vpadnica)Črnuče - LJ (Brnčičeva) (v)576555.69.601.06.2026 11:35:00Povečan promet,Črnuče - LJ (Brnčičeva) (v),576,55,5.6,9.6,01.06.2026 11:35:00,Povečan promet
G2-104,Črnuče - LJ (Brnčičeva) (p)624686.27.601.06.2026 11:35:00Povečan promet,Črnuče - LJ (Brnčičeva) (p),624,68,6.2,7.6,01.06.2026 11:35:00,Povečan promet
G2-104,LJ (Brnčičeva) - Črnuče (v)684484.914.401.06.2026 11:30:00Povečan promet,LJ (Brnčičeva) - Črnuče (v),684,48,4.9,14.4,01.06.2026 11:30:00,Povečan promet
G2-104,LJ (Brnčičeva) - Črnuče (p)936613.612.901.06.2026 11:30:00Gost promet,LJ (Brnčičeva) - Črnuče (p),936,61,3.6,12.9,01.06.2026 11:30:00,Gost promet
G2-104,Kranj (Primskovo 1)Brnik - Kranj840583.612.401.06.2026 11:30:00Gost promet,Brnik - Kranj,840,58,3.6,12.4,01.06.2026 11:30:00,Gost promet
G2-104,Kranj - Brnik1068542.718.301.06.2026 11:30:00Gost promet,Kranj - Brnik,1068,54,2.7,18.3,01.06.2026 11:30:00,Gost promet
G2-104,BrnikLetališče Brnik - Sp. Brnik2645312.84.001.06.2026 11:35:00Normalen promet,Letališče Brnik - Sp. Brnik,264,53,12.8,4.0,01.06.2026 11:35:00,Normalen promet
G2-104,Sp. Brnik - Letališče Brnik420517.87.501.06.2026 11:35:00Normalen promet,Sp. Brnik - Letališče Brnik,420,51,7.8,7.5,01.06.2026 11:35:00,Normalen promet
G2-104,TrzinLJ (Črnuče) - Trzin (v)588715.28.101.06.2026 11:35:00Povečan promet,LJ (Črnuče) - Trzin (v),588,71,5.2,8.1,01.06.2026 11:35:00,Povečan promet
G2-104,LJ (Črnuče) - Trzin (p)936743.010.701.06.2026 11:35:00Gost promet,LJ (Črnuče) - Trzin (p),936,74,3.0,10.7,01.06.2026 11:35:00,Gost promet
G2-104,Trzin - LJ (Črnuče) (v)780754.19.201.06.2026 11:35:00Povečan promet,Trzin - LJ (Črnuče) (v),780,75,4.1,9.2,01.06.2026 11:35:00,Povečan promet
G2-104,Trzin - LJ (Črnuče) (p)540905.85.001.06.2026 11:35:00Povečan promet,Trzin - LJ (Črnuče) (p),540,90,5.8,5.0,01.06.2026 11:35:00,Povečan promet
G2-104,KomendaMoste - Spodnji Brnik2406913.53.701.06.2026 11:35:00Normalen promet,Moste - Spodnji Brnik,240,69,13.5,3.7,01.06.2026 11:35:00,Normalen promet
G2-104,Spodnji Brnik - Moste2886911.63.901.06.2026 11:35:00Normalen promet,Spodnji Brnik - Moste,288,69,11.6,3.9,01.06.2026 11:35:00,Normalen promet
G2-104,MengesMengeš - Trzin516436.110.601.06.2026 11:35:00Povečan promet,Mengeš - Trzin,516,43,6.1,10.6,01.06.2026 11:35:00,Povečan promet
G2-104,Trzin - Mengeš504466.711.001.06.2026 11:35:00Povečan promet,Trzin - Mengeš,504,46,6.7,11.0,01.06.2026 11:35:00,Povečan promet
G2-105,Novo mesto (obvoznica)Bučna vas - Krka552475.810.401.06.2026 11:30:00Povečan promet,Bučna vas - Krka,552,47,5.8,10.4,01.06.2026 11:30:00,Povečan promet
G2-105,Krka - Bučna vas588515.310.301.06.2026 11:30:00Povečan promet,Krka - Bučna vas,588,51,5.3,10.3,01.06.2026 11:30:00,Povečan promet
G2-105,MP MetlikaMetlika - MP Metlika1084224.82.801.06.2026 11:35:00Normalen promet,Metlika - MP Metlika,108,42,24.8,2.8,01.06.2026 11:35:00,Normalen promet
G2-105,MP Metlika - Metlika843940.91.701.06.2026 11:35:00Normalen promet,MP Metlika - Metlika,84,39,40.9,1.7,01.06.2026 11:35:00,Normalen promet
G2-105,Novo mesto (Žabja vas)NM Krka - NM Revoz444437.212.601.06.2026 11:20:00Povečan promet,NM Krka - NM Revoz,444,43,7.2,12.6,01.06.2026 11:20:00,Povečan promet
G2-105,NM Revoz - NM Krka396618.47.201.06.2026 11:20:00Normalen promet,NM Revoz - NM Krka,396,61,8.4,7.2,01.06.2026 11:20:00,Normalen promet
G2-105,Novo Mesto (Ločna)Krka - Ločna732503.712.901.06.2026 11:35:00Zgoščen promet,Krka - Ločna,732,50,3.7,12.9,01.06.2026 11:35:00,Zgoščen promet
G2-105,Ločna - Krka660565.010.901.06.2026 11:35:00Povečan promet,Ločna - Krka,660,56,5.0,10.9,01.06.2026 11:35:00,Povečan promet
G2-105,GorjanciMetlika - Novo Mesto1685220.02.301.06.2026 11:30:00Normalen promet,Metlika - Novo Mesto,168,52,20.0,2.3,01.06.2026 11:30:00,Normalen promet
G2-105,Novo Mesto - Metlika844945.02.301.06.2026 11:30:00Normalen promet,Novo Mesto - Metlika,84,49,45.0,2.3,01.06.2026 11:30:00,Normalen promet
G2-106,ŽelimljeRašica - Škofljica3127013.14.301.06.2026 11:30:00Normalen promet,Rašica - Škofljica,312,70,13.1,4.3,01.06.2026 11:30:00,Normalen promet
G2-106,Škofljica - Rašica2527414.53.001.06.2026 11:30:00Normalen promet,Škofljica - Rašica,252,74,14.5,3.0,01.06.2026 11:30:00,Normalen promet
G2-106,ŠtalcerjiFara - Livold845844.21.501.06.2026 11:30:00Normalen promet,Fara - Livold,84,58,44.2,1.5,01.06.2026 11:30:00,Normalen promet
G2-106,Livold - Fara1085131.91.801.06.2026 11:30:00Normalen promet,Livold - Fara,108,51,31.9,1.8,01.06.2026 11:30:00,Normalen promet
G2-106,Škofljica 2Škofljica - Šmarje Sap1085332.71.601.06.2026 11:30:00Normalen promet,Škofljica - Šmarje Sap,108,53,32.7,1.6,01.06.2026 11:30:00,Normalen promet
G2-106,Šmarje Sap - Škofljica3125811.24.501.06.2026 11:30:00Normalen promet,Šmarje Sap - Škofljica,312,58,11.2,4.5,01.06.2026 11:30:00,Normalen promet
G2-106,ŽlebičRašica - Žlebič2046119.02.901.06.2026 11:30:00Normalen promet,Rašica - Žlebič,204,61,19.0,2.9,01.06.2026 11:30:00,Normalen promet
G2-106,Žlebič - Rašica2046516.33.001.06.2026 11:30:00Normalen promet,Žlebič - Rašica,204,65,16.3,3.0,01.06.2026 11:30:00,Normalen promet
G2-106,Stara CerkevKočevje - Ljubljana1324820.32.301.06.2026 11:35:00Normalen promet,Kočevje - Ljubljana,132,48,20.3,2.3,01.06.2026 11:35:00,Normalen promet
G2-106,Ljubljana - Kočevje1564721.12.401.06.2026 11:35:00Normalen promet,Ljubljana - Kočevje,156,47,21.1,2.4,01.06.2026 11:35:00,Normalen promet
G2-106,ŠkofljicaLJ (Rudnik) - Škofljica504616.47.001.06.2026 11:35:00Povečan promet,LJ (Rudnik) - Škofljica,504,61,6.4,7.0,01.06.2026 11:35:00,Povečan promet
G2-106,Škofljica - LJ (Rudnik)660624.58.601.06.2026 11:35:00Povečan promet,Škofljica - LJ (Rudnik),660,62,4.5,8.6,01.06.2026 11:35:00,Povečan promet
G2-106,Petrina 1Kočevje - MP604762.11.001.06.2026 11:35:00Normalen promet,Kočevje - MP,60,47,62.1,1.0,01.06.2026 11:35:00,Normalen promet
G2-106,MP - Kočevje00999.90.001.06.2026 11:35:00Ni prometa,MP - Kočevje,0,0,999.9,0.0,01.06.2026 11:35:00,Ni prometa
G2-106,KočevjeKočevje - Livold3004910.55.001.06.2026 11:35:00Normalen promet,Kočevje - Livold,300,49,10.5,5.0,01.06.2026 11:35:00,Normalen promet
G2-106,Livold - Kočevje2524513.74.901.06.2026 11:35:00Normalen promet,Livold - Kočevje,252,45,13.7,4.9,01.06.2026 11:35:00,Normalen promet
G2-106,Goriča vasKočevje - Ribnica228498.24.301.06.2026 11:30:00Normalen promet,Kočevje - Ribnica,228,49,8.2,4.3,01.06.2026 11:30:00,Normalen promet
G2-106,Ribnica - Kočevje2405815.23.501.06.2026 11:30:00Normalen promet,Ribnica - Kočevje,240,58,15.2,3.5,01.06.2026 11:30:00,Normalen promet
G2-107,ŠentjurŠentjur - Štore360608.85.401.06.2026 11:35:00Normalen promet,Šentjur - Štore,360,60,8.8,5.4,01.06.2026 11:35:00,Normalen promet
G2-107,Štore - Šentjur3005111.16.001.06.2026 11:35:00Normalen promet,Štore - Šentjur,300,51,11.1,6.0,01.06.2026 11:35:00,Normalen promet
G2-107,MestinjeMestinje - Šmarje pri Jelšah2766112.14.001.06.2026 11:35:00Normalen promet,Mestinje - Šmarje pri Jelšah,276,61,12.1,4.0,01.06.2026 11:35:00,Normalen promet
G2-107,Šmarje pri Jelšah - Mestinje2886312.23.801.06.2026 11:35:00Normalen promet,Šmarje pri Jelšah - Mestinje,288,63,12.2,3.8,01.06.2026 11:35:00,Normalen promet
G2-107,MP DobovecMP Dobovec - Rogatec3654190.60.501.06.2026 11:35:00Normalen promet,MP Dobovec - Rogatec,36,54,190.6,0.5,01.06.2026 11:35:00,Normalen promet
G2-107,Rogatec - MP Dobovec485744.00.601.06.2026 11:35:00Normalen promet,Rogatec - MP Dobovec,48,57,44.0,0.6,01.06.2026 11:35:00,Normalen promet
G2-107,Celje (Teharje)Celje - Štore504575.27.501.06.2026 11:35:00Povečan promet,Celje - Štore,504,57,5.2,7.5,01.06.2026 11:35:00,Povečan promet
G2-107,Štore - Celje444587.46.901.06.2026 11:35:00Povečan promet,Štore - Celje,444,58,7.4,6.9,01.06.2026 11:35:00,Povečan promet
G2-107,StopčeŠentjur - Šmarje pri Jelšah2886211.54.601.06.2026 11:35:00Normalen promet,Šentjur - Šmarje pri Jelšah,288,62,11.5,4.6,01.06.2026 11:35:00,Normalen promet
G2-107,Šmarje pri Jelšah - Šentjur480658.46.601.06.2026 11:35:00Normalen promet,Šmarje pri Jelšah - Šentjur,480,65,8.4,6.6,01.06.2026 11:35:00,Normalen promet
G2-107,CerovecKotec - Tekačevo1805019.93.301.06.2026 11:35:00Normalen promet,Kotec - Tekačevo,180,50,19.9,3.3,01.06.2026 11:35:00,Normalen promet
G2-107,Tekačevo - Kotec1805222.42.801.06.2026 11:35:00Normalen promet,Tekačevo - Kotec,180,52,22.4,2.8,01.06.2026 11:35:00,Normalen promet
G2-107,BrezovecPodplat - Rogatec000.00.007.04.2025 19:05:00Ni podatka,Podplat - Rogatec,0,0,0.0,0.0,07.04.2025 19:05:00,Ni podatka
G2-107,Rogatec - Podplat000.00.007.04.2025 19:05:00Ni podatka,Rogatec - Podplat,0,0,0.0,0.0,07.04.2025 19:05:00,Ni podatka
G2-108,DolDolsko - Šentjakob2887511.73.101.06.2026 11:35:00Normalen promet,Dolsko - Šentjakob,288,75,11.7,3.1,01.06.2026 11:35:00,Normalen promet
G2-108,Šentjakob - Dolsko348759.93.901.06.2026 11:35:00Normalen promet,Šentjakob - Dolsko,348,75,9.9,3.9,01.06.2026 11:35:00,Normalen promet
